,STOXX1800,RUSSELL1000,SHANGHAI_A
2020-09-18,-0.010328399999999984,0.005666903381781743,-0.008910057963138204
2020-09-21,-0.006413369899999991,0.006082166724014166,0.0027294231401926257
2020-09-22,0.008912987399999987,-0.00567814138087753,0.005530838520051528
2020-09-23,-0.012475817899999981,0.013715826626062312,-0.000708205228531563
2020-09-24,-0.00011311329999999983,-0.0013455514665140502,0.007418169227587363
2020-09-25,0.013339382799999982,-0.00961430913192922,0.0005055152446525727
2020-09-28,0.014955329599999977,-0.009341591293037008,0.0002447940807456676
2020-09-29,-0.009266792999999987,0.0025830675267058283,-0.0009043864774807917
2020-09-30,0.0033828606999999947,-0.0046084503241749725,0.0008426378453565983
2020-10-09,0.002745968,-0.005367214434338481,-0.006571713840821563
2020-10-12,0.0120851162,-0.009312570405895622,-0.010335367809272484
2020-10-13,0.000507359,0.003186998934108814,-0.00015004549547366247
2020-10-14,-0.0055117268,0.003754621484299104,0.0022032979061269815
2020-10-15,-0.002523577,0.0007771796226718616,0.0010079034070877987
2020-10-16,-5.05985e-05,0.0001655105574938373,-0.000489552528998277
2020-10-19,-0.013603971,0.009476225100657973,0.0027781980129084095
2020-10-20,-0.0026083123,-0.0023962963386897117,-0.0018199420305348244
2020-10-21,-0.0056665764,0.0018629671318128667,0.0003566902593612817
2020-10-22,0.0047196149,-0.0034921579572574296,0.0014785952645239107
2020-10-23,0.0032434798,-0.002256173041003654,0.004069405277480625
2020-10-26,-0.0148192075,0.011266786678794431,0.003206857951413821
2020-10-27,-0.0047598991,0.0018340329984832305,-0.0003800563056165172
2020-10-28,-0.0238960592,0.020883773300089222,-0.0017940749371554337
2020-10-29,0.012397222,-0.0070193490217826775,-0.00042019156649752276
2020-10-30,-0.0109587903,0.008141400914174151,0.005761326880319088
2020-11-02,0.013531536,-0.004423704088579442,-0.00012708347928195142
2020-11-03,0.0121483726,-0.0067948006290010935,-0.00900373322408028
2020-11-04,0.0220971947,-0.00823166017707729,-0.0012326770530311766
2020-11-05,0.0109065561,-0.00751678613667478,-0.008225502450061092
2020-11-06,-0.0021549801,-4.077993580714796e-05,0.001521227119033725
2020-11-09,0.016368453,-0.00355579562304072,-0.011740493534626077
2020-11-10,0.0023009279,0.0006622093824521781,0.0025457113574784175
2020-11-11,0.0140961179,-0.0030577297528273915,0.0033757476734394103
2020-11-12,-0.011134514,0.0034786881669025367,0.0006581973389620236
2020-11-13,0.0065173532,-0.004880484768154614,0.005415632333814984
2020-11-16,0.0113635957,-0.0042944504150071285,-0.0070302090702997495
2020-11-17,-0.0042459047,0.001032708978482888,0.0013289935043466297
2020-11-18,-0.0053657933,0.003693173630763691,-0.001403960463273966
2020-11-19,0.0040056021,-0.001923717328053358,-0.0029799689280376575
2020-11-20,-0.0031015596,0.0021303237188747804,-0.002750868737234348
2020-11-23,0.0055118884,-0.002620863141048529,-0.006882254789349219
2020-11-24,0.0106214657,-0.005696358652605086,0.0021481317419627427
2020-11-25,-0.0011674751,0.00016709504315718402,0.007514936295846876
2020-11-27,0.0007682398,-0.00128790288816526,-0.007248821083006145
2020-11-30,-0.0078346666,0.0017097490892681519,0.0030431007674306676
2020-12-01,0.003936516099999998,-0.00477869862820447,-0.009696251029921239
2020-12-02,-0.0020224557999999992,-0.000551915830786729,0.0004192128409018493
2020-12-03,-0.0036162639999999984,-0.00044708834356326757,0.0011468592366978066
2020-12-04,0.008186098999999997,-0.004314784669942443,-0.00038713435527335476
2020-12-07,-0.0007620486999999997,0.0004056146800590923,0.004438325691471097
2020-12-08,0.003845721199999998,-0.0015215213896492415,0.0010207731782254713
2020-12-09,-0.0021676054999999993,0.004208349275542787,0.006117908602854179
2020-12-10,-0.0037409382999999984,-0.00036195504977786435,-0.00020996268438239763
2020-12-11,-0.0005792144999999998,0.0006995668929026601,0.004217406370274381
2020-12-14,-0.001797346399999999,0.001438477916271184,-0.0035830966504233615
2020-12-15,0.006639298499999997,-0.0058587133890796415,0.00030591212617809156
2020-12-16,0.001741183799999999,-0.0007063287634859998,3.864695693416499e-05
2020-12-17,0.0031251796999999986,-0.00334125637554611,-0.006134460484885541
2020-12-18,-0.002217968399999999,0.0009666940868467477,0.0015975791332328495
2020-12-21,-0.006218144099999997,0.0015000464891087141,-0.004122996019217487
2020-12-22,0.002902645199999999,0.0002242943951796657,0.010180765502623514
2020-12-23,0.001905877399999999,-0.00022875320579373356,-0.004155954538684826
2020-12-24,0.0032259445999999986,-0.0014038401415149293,0.0031011025697551668
2020-12-28,0.003497683699999998,-0.002792120110862453,-0.00012108619605952315
2020-12-29,0.0007516984999999997,0.0013283637418476126,0.0029402973785157354
2020-12-30,-0.0031986396999999986,-0.000986526956428637,-0.005721418411361572
2020-12-31,0.006536341599999998,-0.0024373286926324604,-0.009372738881712764
2021-01-04,-0.009218914916101963,0.005577337495279683,-0.004792412446320388
2021-01-05,0.004466650557966658,-0.0029538983797136537,-0.004098776088102245
2021-01-06,0.004489790198423153,-0.0023498115081940158,-0.003514286058519533
2021-01-07,0.013615536044002582,-0.006102141470072083,-0.0039819492172073045
2021-01-08,0.007155164363738719,-0.0020528671639275945,0.0009575762730117637
2021-01-11,0.00022313083947575203,0.00226191183077189,0.006033877598673805
2021-01-12,0.001065489434523075,-0.0006732264291590045,-0.012142629907767303
2021-01-13,0.0017509171679938307,-0.0005979744256089072,0.0015031784328358557
2021-01-14,0.0016187256579779429,0.0010845792246193657,0.0050831368538739995
2021-01-15,-0.004828239420243652,0.002812285563365507,-7.305681542319938e-05
2021-01-19,0.002315652165545772,-0.0031281342451447273,0.004631187389129046
2021-01-20,0.011326565595579955,-0.005165139631180792,-0.0026153127917188097
2021-01-21,-0.001882372125780582,9.201357964155703e-05,-0.005943807127723554
2021-01-22,-0.005013625055099434,0.0009700036881906217,0.0022320494800292102
2021-01-25,0.00355623399260422,-0.0011227170392635259,-0.0027142712943291035
2021-01-26,-0.0037207171423916225,0.0011450000124926002,0.008436363123450938
2021-01-27,-0.014086441532953953,0.009988720797426978,-0.0006062949036114334
2021-01-28,0.0029748068144629133,-0.004156409671223433,0.010643008003052687
2021-01-29,-0.018618205072398048,0.007113930873491727,0.0035151280626225874
2021-02-01,0.0186935422,-0.007679409579847109,-0.003422934409560419
2021-02-02,0.0173770207,-0.00687186026535939,-0.004331928695991098
2021-02-03,0.0028586306,-0.0003804771809677564,0.002476240332294076
2021-02-04,0.0099545433,-0.005336961115219807,0.0023430760359593053
2021-02-05,0.0018753081,-0.002276369878202589,0.0008401921054578733
2021-02-08,0.00650889,-0.003747382206726375,-0.005510597925706058
2021-02-09,-0.0028979686,0.00010106184484966615,-0.01073567460690783
2021-02-10,-0.002015324,-5.1558173715798944e-05,-0.00764983007456988
2021-02-18,-0.0079583365,0.0022380735303132197,-0.002960384851717024
2021-02-19,-0.0031128588,7.896785001222089e-05,-0.0030163047060460216
2021-02-22,-0.007396743,0.004398456173751351,0.007774182059937646
2021-02-23,-0.0015807959,-0.0002739705078339292,0.0008860102102249147
2021-02-24,0.0071441513,-0.004938054976131763,0.010616559188285057
2021-02-25,-0.0222729315,0.011873552864303426,-0.003143640355741341
2021-02-26,-0.0056896482,0.0016913494984335644,0.011315271892682735
2021-03-01,0.0280978746,-0.000980868549490232,-0.011578088866460081
2021-03-02,-0.0065548622,0.0003556032101558848,0.011584504159083757
2021-03-03,-0.0100328628,0.0005861526952168747,-0.01869438154597964
2021-03-04,-0.0100787601,0.0005972481705963344,0.01970935939129816
2021-03-05,0.018058111,-0.0007559426464741487,0.00040773082481468387
2021-03-08,0.0025397317,0.00024220465679109147,0.02209480549110316
2021-03-09,0.0124503681,-0.0006236729674227511,0.0174509008213929
2021-03-10,0.0037874867,-0.00023602376466355722,0.0004516065389208428
2021-03-11,0.0056963015,-0.0004883523161619769,-0.02262228972466265
2021-03-12,0.0026197753,-4.9447775768782644e-05,-0.0045428714415131095
2021-03-15,0.0068252375,-0.0002987291112204408,0.009220565001938314
2021-03-16,0.0028245706,0.00010331102714960819,-0.007526749221440187
2021-03-17,0.0001311048,-0.00011559306425593781,0.00032412498599326925
2021-03-18,-0.0093343823,0.0006504668885761395,-0.004887409743125122
2021-03-19,-0.0008985911,-1.1260332754040168e-05,0.01619834224370221
2021-03-22,0.002788343,-0.0002682003110344203,-0.010941289152314014
2021-03-23,-0.0028527757,0.00035314985747905996,0.008905902759731259
2021-03-24,-0.0044065714,0.00027687946508142455,0.012519058952369832
2021-03-25,0.0076291802,-0.00022299489797991958,0.0009980845037622578
2021-03-26,0.0128981914,-0.0006605760277911845,-0.015635182771153843
2021-03-29,0.0013285734,0.00010129039645789256,-0.004763011442912327
2021-03-30,0.001662125,7.948087095634823e-05,-0.0059816162315858
2021-03-31,0.0002100594,-0.0001814681741757019,0.004103466897047069
2021-04-01,0.006018343524571531,-0.009210118926749037,0.0006331952374444903
2021-04-06,0.003721497859838963,-9.696311037030832e-05,-3.663406924092574e-05
2021-04-07,-0.0022732641193266567,-0.0004591697825377069,-8.600327938404527e-05
2021-04-08,0.0035738452646519097,-0.003800098568388913,7.459180461796383e-05
2021-04-09,0.0034740244069215403,-0.005226128441413908,-0.0008176225825747372
2021-04-12,-0.0015365341506506246,-0.00020112457311574617,-0.0009751360876081752
2021-04-13,0.001728729565185455,-0.00299940686721897,-0.0004313675719775543
2021-04-14,-0.003186289025043881,0.002899885235459537,0.0005319302511909347
2021-04-15,0.00595087741797546,-0.008348179031425073,-0.0004637741693951918
2021-04-16,0.0020548315542399543,-0.0022658191937461464,0.0007253372432043268
2021-04-19,-0.004010040786283488,0.004299762981885554,0.0013259596968786614
2021-04-20,-0.007839728135716968,0.005351856619301665,-0.00011819795820562678
2021-04-21,0.004495071688666916,-0.007015694357095672,-4.925292161981011e-07
2021-04-22,-0.0010365484437448594,0.005955339104661249,-0.0002014223459533076
2021-04-23,0.0032908680664367218,-0.008340302297614986,0.00023454505839103014
2021-04-26,0.0005747533809974733,-0.00200005970559231,-0.0008480242309818801
2021-04-27,-0.0008417061452632346,0.0002135196618349199,3.759268021826232e-05
2021-04-28,-0.0006152613632018189,0.0007969460305312313,0.00037450521356366265
2021-04-29,0.0009579535740016208,-0.003981248690658581,0.0004605745982055316
2021-04-30,-0.0011758818485718585,0.005402067437208952,-0.0007204983936349198
2021-05-06,-6.976767913391414e-19,-0.006592983199999995,-0.0016164978999999996
2021-05-07,-1.0019914065129144e-18,-0.007999638799999993,-0.006517936099999998
2021-05-10,2.5296572586652748e-18,0.01102202639999999,0.002662231499999999
2021-05-11,4.139089598842461e-18,0.007770424399999994,0.004044002199999999
2021-05-12,3.779130022807387e-18,0.022211815299999983,0.006076151699999998
2021-05-13,-1.824339690426058e-18,-0.01153624269999999,-0.009585474399999997
2021-05-14,-4.060975500319586e-18,-0.015910351099999987,0.01775411299999999
2021-05-17,8.789067751369117e-19,0.0027791325999999977,0.0078092814999999975
2021-05-18,2.4691078542860018e-18,0.007601155099999994,0.0032410462999999993
2021-05-19,2.149197733669617e-18,0.002937024199999998,-0.005114868899999998
2021-05-20,-3.919625349291246e-18,-0.011202683599999992,-0.0011195679999999996
2021-05-21,-1.0001935002446062e-18,0.0007109375999999995,-0.005827022099999998
2021-05-24,-2.0024230135140545e-18,-0.009918140799999992,0.003075626399999999
2021-05-25,7.127678308682662e-19,0.0021907579999999984,0.024063063699999995
2021-05-26,-1.2435063118099166e-18,-0.0026628569999999976,0.003353791599999999
2021-05-27,-6.613943226430054e-19,-0.0015056449999999988,0.004324904699999999
2021-05-28,-1.780076730462099e-18,-0.001075411899999999,-0.002241763399999999
2021-06-01,0.0005006764,0.0002400144,3.028565078197766e-18
2021-06-02,0.0046178115,-0.0011568558,-9.043916719097093e-18
2021-06-03,0.001327832,0.0042891196,-4.292525362378919e-18
2021-06-04,0.0060644685,-0.0089522135,2.5438302873113268e-18
2021-06-07,-0.0005149294,-0.0001075633,2.5510136004727223e-18
2021-06-08,0.0002634576,-0.0008200449,-6.4203784766219035e-18
2021-06-09,-0.0015642665,0.002136586,3.737949682256429e-18
2021-06-10,0.0046795915,-0.0050665087,6.42250992222273e-18
2021-06-11,0.0067933558,-0.0026063918,-6.936157957656286e-18
2021-06-15,-0.0010583892,0.0026891509,-1.0963249689694841e-17
2021-06-16,-0.0020907521,0.005091434,-1.2754605572577049e-17
2021-06-17,0.0107660198,1.29682e-05,2.466086117307728e-18
2021-06-18,-0.0064547194,0.0123542392,-1.6684739414123877e-19
2021-06-21,0.0039247266,-0.0137822108,1.3798941588220235e-18
2021-06-22,0.0077604472,-0.0054556962,9.497412955040453e-18
2021-06-23,-0.0051142765,0.0008105439,2.9350069952111816e-18
2021-06-24,0.006960593,-0.006195813,1.300204345134404e-19
2021-06-25,0.0017781827,-0.0038048855,1.3612749214674526e-17
2021-06-28,0.0023266466,-0.0020302351,-3.888215174253771e-19
2021-06-29,0.0017332997,-0.0003559306,-1.0931318438645842e-17
2021-06-30,0.0011561178,-0.0004994812,5.9803013602258435e-18
2021-07-01,0.0005739962025136852,-0.004702837,-0.0005254270536200501
2021-07-02,0.0016950786318512604,-0.0068995746,-0.0153310483345773
2021-07-06,6.859746818806832e-05,0.0016985299,-0.0009152202852882554
2021-07-07,0.0010117927056368413,-0.0023025706,0.005220075729580646
2021-07-08,-0.0028480454575454148,0.0085467507,-0.006234996124985532
2021-07-09,0.0019920260908108177,-0.0118673856,-0.00031859936299679303
2021-07-12,0.001031083568494173,-0.0027309508,0.0052866902561957045
2021-07-13,0.00019518852745168896,0.0046892159,0.004130524937983147
2021-07-14,-1.3478482641107656e-05,0.0003406633,-0.00838158992844297
2021-07-15,-0.0010883650865153624,0.0032469666,0.008039125354967733
2021-07-16,-0.0011253602249936578,0.0070606665,-0.005579580726532521
2021-07-19,-0.0033407133041785564,0.014867148,-1.9042016711306816e-05
2021-07-20,0.0028160000831071114,-0.0164277862,-0.0005099151965802386
2021-07-21,0.0017184817079913856,-0.0085920066,0.005733415288566163
2021-07-22,0.0007116011790236764,-0.0017605198,0.0026588214708476317
2021-07-23,0.0022818657714861953,-0.0101364374,-0.005350005210949464
2021-07-26,-0.00032158508766976207,-0.0018361647,-0.01835156240415816
2021-07-27,-0.001107898685902768,0.0051753369,-0.01954033054698171
2021-07-28,0.00048052209124627664,-0.0009705716,-0.004542561809419626
2021-07-29,-0.00011900766196385692,-0.0041123316,0.011715376060546581
2021-07-30,-0.0009907555468689053,0.0055883033,-0.0032989583470326867
2021-08-02,0.001119365566246643,0.001476414099999999,0.0018592295338421905
2021-08-03,0.006050690485300205,-0.007469194699999996,-0.0004442595807328721
2021-08-04,-0.0006923910121497379,0.004214773599999997,0.0007992766855344756
2021-08-05,0.005455628332501842,-0.006511854299999996,-0.00028989927469485474
2021-08-06,0.004632080138020517,-0.0008813221999999994,-0.00022744161228974323
2021-08-09,0.0009492273544852578,0.0005499760999999997,0.0009934279121186448
2021-08-10,0.0025531293662231307,-0.0003744742999999998,0.0009537140892697464
2021-08-11,0.0015596573315515203,-0.0021534918999999986,7.216017130233058e-05
2021-08-12,0.002685123838446911,-0.003238827699999998,-0.00021095957167271384
2021-08-13,-0.0019301881317347936,-0.0011933095999999994,-0.00022700365624050953
2021-08-16,-0.0008470883122507952,-0.0012945557999999994,2.8153705639119594e-05
2021-08-17,-0.0008454331137575864,0.007209449999999996,-0.0018882098064122341
2021-08-18,-0.005462226122512253,0.010160064099999994,0.0010486457583258123
2021-08-19,-0.002287274021548603,-0.00025462569999999983,-0.0005337986747960922
2021-08-20,0.004757184651797736,-0.008604313499999995,-0.001041712408540247
2021-08-23,0.005075132288249585,-0.009204401099999995,0.001371374209792665
2021-08-24,0.0014191093702440995,-0.002813499299999998,0.0010147003582064134
2021-08-25,0.0018064526254221917,-0.0026414778999999987,0.000696326205071951
2021-08-26,-0.004550644480834782,0.005872110499999996,-0.001032385624747837
2021-08-27,0.004144654612209011,-0.009426575299999995,0.0005528797652901528
2021-08-30,0.002993286639857926,-0.003994508199999997,0.00015894347312493662
2021-08-31,-0.0017182683845353487,0.001738273399999999,0.0004227111280962304
2021-09-01,0.0,-0.0009981805,0.0065395642
2021-09-02,0.0,-0.0032843476,0.008396119
2021-09-03,0.0,9.76379e-05,-0.0042599621
2021-09-07,0.0,0.0040249328,0.0151158186
2021-09-08,0.0,0.0018845145,-0.0003866466
2021-09-09,0.0,0.0040060072,0.0048833043
2021-09-10,0.0,0.0077208809,0.0027075136
2021-09-13,0.0,-0.0019487605,0.0033082895
2021-09-14,0.0,0.0056723843,-0.0142089554
2021-09-15,0.0,-0.008412047,-0.0017531977
2021-09-16,0.0,0.0007509316,-0.0134473913
2021-09-17,0.0,0.0083580236,0.0019204114
2021-09-22,0.0,-0.0096767844,0.0040103229
2021-09-23,0.0,-0.011982775,0.0037734724
2021-09-24,0.0,-0.0008686535,-0.0079953055
2021-09-27,0.0,0.0027707387,-0.0083607713
2021-09-28,0.0,0.0208226874,0.0053980494
2021-09-29,0.0,-0.0010549763,-0.0183163056
2021-09-30,0.0,0.0109623423,0.0090093034
2021-10-08,0.0022100474,0.0,0.006719997
2021-10-11,0.0037770114999999996,0.0,-0.0001381252
2021-10-12,0.0001687841,0.0,-0.0124808059
2021-10-13,-0.0025723323,0.0,0.0041940439
2021-10-14,-0.0134729902,0.0,-0.0009778744
2021-10-15,-0.0069586386,0.0,0.0039634072
2021-10-18,-0.0016649307,0.0,-0.0011912648
2021-10-19,-0.0035024587,0.0,0.0070170559
2021-10-20,-0.0034088048,0.0,-0.0016942136
2021-10-21,-0.0014957572,0.0,0.0021652586
2021-10-22,2.72282e-05,0.0,-0.0033815887
2021-10-25,-0.0056521876,0.0,0.0076144426
2021-10-26,-0.0040711989,0.0,-0.0033938799
2021-10-27,0.0055147661,0.0,-0.0098316655
2021-10-28,-0.0017856218,0.0,-0.0122971018
2021-10-29,-0.007543661199999999,0.0,0.0082250799
2021-11-01,-4.658507962718161e-18,-0.0029225581999999975,-0.0008068707
2021-11-02,-2.471737997611356e-18,-0.0029685545999999976,-0.0110019056
2021-11-03,-5.2799774052925135e-18,-0.006637878899999994,-0.0020250412
2021-11-04,-8.747654567375918e-18,-0.003605336999999997,0.0081057734
2021-11-05,-1.4994790908939849e-18,-0.003224332399999997,-0.0099804125
2021-11-08,1.3596848313923714e-18,-0.0014048574999999987,0.0020167297
2021-11-09,2.9738419726754728e-18,0.0029558572999999976,0.0023999924
2021-11-10,2.7468484653514477e-18,0.009244094799999991,-0.0041517934
2021-11-11,-5.130556512966677e-18,-0.0009033780999999992,0.0115456276
2021-11-12,-1.0739907330137299e-17,-0.007593876499999993,0.0017636636
2021-11-15,-3.611479681975282e-18,8.710819999999993e-05,-0.0016365646
2021-11-16,-9.23616748083056e-18,-0.0042677067999999955,-0.0032568364
2021-11-17,-3.4346911981231187e-19,0.003331371799999997,0.0044271076
2021-11-18,2.445374802650946e-18,-0.0023169178999999976,-0.0047150725
2021-11-19,-1.1257908771877823e-18,0.0022402303999999977,0.0113068798
2021-11-22,-3.047149865764709e-19,0.004605288199999996,0.0061074903
2021-11-23,3.942747062168905e-18,-0.0006365495999999994,0.0019524597
2021-11-24,-7.170961091595984e-18,-0.002980316099999997,0.0010074914
2021-11-26,3.55818313146905e-17,0.022127270099999978,-0.0056117293
2021-11-29,-1.2883768835125763e-17,-0.01200992249999999,-0.0003641187
2021-11-30,1.824211819934085e-17,0.019714475899999983,0.0003374434
2021-12-01,0.0107123855,0.0,0.0036570536999999985
2021-12-02,-0.0083765842,0.0,-0.0008295277999999996
2021-12-03,0.0044320156,0.0,0.009394570199999995
2021-12-06,-0.0102700856,0.0,-0.004988124699999997
2021-12-07,-0.0235736328,0.0,0.0016027749999999992
2021-12-08,0.003670582,0.0,0.011830828899999994
2021-12-09,0.0029893587,0.0,0.009762085199999994
2021-12-10,-0.0028723682,0.0,-0.001807825099999999
2021-12-13,0.0054962625,0.0,0.004020327999999998
2021-12-14,0.0072406477,0.0,-0.005318239099999998
2021-12-15,-0.0130909119,0.0,-0.0038510122999999984
2021-12-16,0.0064975153,0.0,0.007527830299999996
2021-12-17,0.0054834958,0.0,-0.011627975799999996
2021-12-20,0.0140506699,0.0,-0.010695855299999994
2021-12-21,-0.0190797123,0.0,0.008759050699999996
2021-12-22,-0.0044148638,0.0,-0.0007527017999999997
2021-12-23,-0.0084297687,0.0,0.005750002499999998
2021-12-27,-0.0100936039,0.0,-0.0006092060999999996
2021-12-28,-0.0026664264,0.0,0.003900240299999998
2021-12-29,0.003054842,0.0,-0.009131795699999995
2021-12-30,0.0001031066,0.0,0.006167844799999997
2021-12-31,0.0051117202,0.0,0.0056686351999999975
2022-01-04,4.336808689942018e-19,2.147637623295395e-18,0.0
2022-01-05,-1.214306433183765e-17,2.9139935464606024e-17,0.0
2022-01-06,-2.168404344971009e-18,4.931101360572399e-19,0.0
2022-01-07,-5.204170427930421e-18,6.010822950486272e-18,0.0
2022-01-10,-1.0842021724855044e-18,1.7998319501444372e-18,0.0
2022-01-11,5.204170427930421e-18,-1.3694149009202405e-17,0.0
2022-01-12,-2.168404344971009e-19,-2.938813636887971e-18,0.0
2022-01-13,-1.0408340855860843e-17,2.0491479485462704e-17,0.0
2022-01-14,-8.673617379884035e-19,-5.842611117135021e-19,0.0
2022-01-18,-8.673617379884035e-18,2.6279351750257972e-17,0.0
2022-01-19,-6.938893903907228e-18,1.35121330790966e-17,0.0
2022-01-20,-3.469446951953614e-18,1.550118061688366e-17,0.0
2022-01-21,-1.3877787807814457e-17,2.706280768927094e-17,0.0
2022-01-24,-3.0357660829594124e-18,-5.740289771294371e-18,0.0
2022-01-25,-5.204170427930421e-18,1.8596116313496227e-17,0.0
2022-01-26,4.336808689942018e-19,3.2776061031913884e-18,0.0
2022-01-27,2.168404344971009e-18,8.412224805631752e-18,0.0
2022-01-28,1.214306433183765e-17,-3.446059521072797e-17,0.0
2022-02-07,0.0004681354,-0.0008129610118942975,0.015117510377332617
2022-02-08,-0.0076074827,0.0022695419232654033,0.005018943510032282
2022-02-09,-0.0150753626,0.004019994425380799,0.005888643617404221
2022-02-10,0.0145442271,-0.004487223437024666,0.0012758537020813579
2022-02-11,0.0099979482,-0.004868602628260478,-0.004903143871739518
2022-02-14,0.0012981879,-0.0010033181596526028,-0.00731320533463009
2022-02-15,-0.0099013677,0.004343203533536728,0.0037540063855952513
2022-02-16,-0.0014215215,0.00010284328647846652,0.004277283562028378
2022-02-17,0.0163791263,-0.005644255602577363,0.00048570611261742995
2022-02-18,0.0061222001,-0.0019724227977358038,0.004887095747722331
2022-02-22,0.008704337,-0.002659999589765086,-0.007154921137785591
2022-02-23,0.0124300646,-0.0048488229325096025,0.006887342522221132
2022-02-24,-0.016499271,0.004303099121246357,-0.012642660405602935
2022-02-25,-0.0139122846,0.005810827964413199,0.004670137421361161
2022-02-28,-0.0007172239,-0.0003563367790431252,0.002364781838205528
2022-03-01,0.0075596143,-0.0154492335,-1.323669909392699e-17
2022-03-02,-0.0174507148,0.0186208207,2.2796003417602366e-18
2022-03-03,0.0069943299,-0.0069562308,1.4996609289258108e-18
2022-03-04,0.0034068358,-0.0093775788,1.6563136378214377e-17
2022-03-07,0.0226625416,-0.0309132756,3.7437065294641554e-17
2022-03-08,0.0081979775,-0.0062962897,4.047580124120803e-17
2022-03-09,-0.0144818539,0.0267714974,1.9422970080972647e-17
2022-03-10,0.0003898627,-0.0043072973,-2.103724552590963e-17
2022-03-11,0.0061097499,-0.0137486586,-7.208587679679983e-18
2022-03-14,0.0052201015,-0.0085944972,4.48535140155748e-17
2022-03-15,-0.0138211136,0.0211428131,8.52552111626149e-17
2022-03-16,-0.0232539214,0.0240819181,-6.002410427696716e-17
2022-03-17,-0.0054278309,0.0131733442,-2.404456100589235e-17
2022-03-18,-0.0152691172,0.0125214308,-1.9328622056093562e-17
2022-03-21,0.0006401869,-0.0010814578,-1.3089230749624945e-18
2022-03-22,-0.0123138604,0.0119122455,-3.27242315887381e-18
2022-03-23,0.0067562171,-0.012506334,-5.9126995337393864e-18
2022-03-24,-0.008466167,0.0141444989,1.095584415165777e-17
2022-03-25,-0.0045140529,0.004169144,2.0161186492391604e-17
2022-03-28,-0.0055106916,0.0073121041,-1.2226162040937762e-18
2022-03-29,-0.0043293802,0.013753514,5.6893797820553716e-18
2022-03-30,0.0091922497,-0.0071282614,-3.374650987699171e-17
2022-03-31,0.010377359,-0.0154993088,7.610414609480015e-18
2022-04-01,-0.009160261,1.3303096957351104e-18,0.0093967037
2022-04-06,0.0106789391,-3.522818936563255e-18,0.0002006022
2022-04-07,-0.0011942738,1.2443994501509792e-18,-0.0142299339
2022-04-08,-0.0032938815,-9.901093278585905e-19,0.0046780999
2022-04-11,0.0149976626,-5.265459002146145e-18,-0.026080957
2022-04-12,0.0020181117,-1.1085512841013666e-18,0.0146053127
2022-04-13,-0.0109019465,4.155663579918922e-18,-0.0082665045
2022-04-14,0.000969533,-4.091191485589007e-18,0.0122006719
2022-04-19,-0.0063196157,5.739096331502936e-18,-0.0004717046
2022-04-20,0.0034425235,-3.9255568795582005e-19,-0.0134546157
2022-04-21,0.0090740048,-5.3267404820367395e-18,-0.0226161307
2022-04-22,0.0194569567,-9.123985367232023e-18,0.0023080592
2022-04-25,-0.0037909653,2.121952780154146e-18,-0.051340412
2022-04-26,0.0170403539,-9.540441836541902e-18,-0.0143817058
2022-04-27,-0.0116024309,5.632644017872223e-19,0.02489562
2022-04-28,-0.0187836804,8.169426302107041e-18,0.0058251351
2022-04-29,0.0247368261,-1.1988689407882447e-17,0.0240283799
2022-05-05,0.02532317469999998,1.6247108369782382e-17,0.0068173347
2022-05-06,0.01275579639999999,3.1877922523904088e-18,-0.0216074765
2022-05-09,0.027930053499999975,1.5075072257175748e-17,0.0008837976
2022-05-10,-0.0006621463999999993,-9.985237081622244e-19,0.0105799435
2022-05-11,0.008908528699999993,7.71998647230987e-18,0.0075147719
2022-05-12,-0.008125899099999993,-2.0473871487070028e-19,-0.0011822325
2022-05-13,-0.025068014699999978,-1.1496410756706155e-17,0.0096007293
2022-05-16,0.0032841668999999975,2.2657599352271516e-18,-0.0034307271
2022-05-17,-0.0067281946999999944,-9.1755253617265e-18,0.0064597748
2022-05-18,0.026325895299999978,1.781304699299824e-17,-0.0026215957
2022-05-19,0.011767248799999989,1.9158001851593554e-18,0.0035870801
2022-05-20,-0.004932456599999996,-5.898348476307547e-20,0.0160011401
2022-05-23,-0.007086207199999994,-7.916748057112955e-18,0.0001121817
2022-05-24,0.01301886159999999,4.3309953401404755e-18,-0.0241319101
2022-05-25,-0.01164648919999999,-4.824309218776079e-18,0.0118950809
2022-05-26,-0.01228333549999999,-9.098372322213776e-18,0.0050424088
2022-05-27,-0.02176487219999998,-1.1211312678227615e-17,0.0022732689
2022-05-31,0.0025455158999999976,3.137941595454663e-18,0.0118459623
2022-06-01,1.3010426069826053e-18,0.0,-1.598474902220128e-18
2022-06-02,-5.204170427930421e-18,0.0,4.9448160034086356e-18
2022-06-06,-1.734723475976807e-18,0.0,1.5175047538587712e-17
2022-06-07,-2.6020852139652106e-18,0.0,1.963968949333188e-18
2022-06-08,3.469446951953614e-18,0.0,8.123372203614239e-18
2022-06-09,6.938893903907228e-18,0.0,-9.082200982609531e-18
2022-06-10,6.938893903907228e-18,0.0,1.690675354199397e-17
2022-06-13,1.0408340855860843e-17,0.0,-1.063688823218226e-17
2022-06-14,2.6020852139652106e-18,0.0,1.2245039689905552e-17
2022-06-15,-5.204170427930421e-18,0.0,6.049842210634448e-18
2022-06-16,1.3877787807814457e-17,0.0,-7.144054249970367e-18
2022-06-17,-6.505213034913027e-19,0.0,1.1412189003434073e-17
2022-06-21,-6.938893903907228e-18,0.0,-3.1030763510213766e-18
